disassembled_line_length_80,disassembled_line_length_38,disassembled_line_length_73,disassembled_line_length_37,disassembled_line_length_69,disassembled_line_length_81,disassembled_line_length_72,disassembled_line_length_63,disassembled_line_length_64,disassembled_line_length_59
0.0,21.0,3.0,0.0,4.0,1.0,2.0,41.0,8.0,139.0
0.0,5.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,19.0
0.0,54.0,3.0,2.0,10.0,1.0,3.0,36.0,15.0,190.0
0.0,42.0,7.0,1.0,16.0,0.0,7.0,70.0,21.0,130.0
9.0,253.0,53.0,10.0,162.0,10.0,21.0,461.0,160.0,706.0
2.0,183.0,32.0,2.0,106.0,3.0,6.0,295.0,95.0,487.0
1.0,67.0,12.0,1.0,37.0,0.0,7.0,98.0,28.0,258.0
0.0,4.0,2.0,0.0,3.0,0.0,2.0,16.0,15.0,31.0
73.0,3363.0,577.0,110.0,1850.0,55.0,222.0,4728.0,1529.0,8794.0
0.0,23.0,1.0,0.0,3.0,0.0,2.0,47.0,6.0,136.0
0.0,37.0,1.0,0.0,18.0,0.0,3.0,64.0,8.0,180.0
4.0,285.0,48.0,7.0,144.0,4.0,14.0,470.0,171.0,762.0
0.0,20.0,6.0,0.0,1.0,0.0,2.0,10.0,10.0,32.0
1.0,74.0,2.0,1.0,10.0,2.0,4.0,44.0,17.0,198.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,26.0,4.0,0.0,20.0,0.0,6.0,58.0,17.0,57.0
0.0,5.0,6.0,0.0,3.0,0.0,2.0,9.0,11.0,28.0
7.0,297.0,52.0,5.0,170.0,4.0,20.0,436.0,153.0,782.0
2.0,120.0,15.0,0.0,51.0,2.0,4.0,141.0,49.0,255.0
0.0,9.0,2.0,0.0,1.0,0.0,0.0,13.0,11.0,28.0
2.0,18.0,1.0,0.0,3.0,1.0,0.0,9.0,8.0,19.0
1.0,70.0,8.0,1.0,35.0,0.0,5.0,98.0,24.0,262.0
6.0,240.0,41.0,7.0,200.0,3.0,79.0,1157.0,322.0,1287.0
1.0,3.0,4.0,0.0,0.0,0.0,2.0,154.0,12.0,10.0
1.0,147.0,20.0,3.0,70.0,5.0,7.0,206.0,88.0,366.0
0.0,8.0,6.0,0.0,2.0,0.0,2.0,9.0,12.0,36.0
0.0,4.0,6.0,0.0,2.0,0.0,2.0,10.0,10.0,25.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,19.0,2.0,0.0,4.0,0.0,3.0,44.0,9.0,142.0
3.0,407.0,60.0,7.0,427.0,5.0,17.0,686.0,280.0,3625.0
0.0,11.0,3.0,0.0,4.0,0.0,0.0,19.0,19.0,93.0
1.0,43.0,9.0,1.0,20.0,0.0,5.0,60.0,28.0,98.0
3.0,124.0,13.0,4.0,58.0,2.0,8.0,205.0,70.0,463.0
5.0,257.0,55.0,8.0,148.0,5.0,20.0,549.0,161.0,923.0
0.0,6.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,54.0
0.0,7.0,6.0,0.0,1.0,0.0,2.0,8.0,11.0,29.0
1.0,69.0,9.0,1.0,37.0,0.0,6.0,91.0,25.0,260.0
2.0,42.0,9.0,2.0,26.0,0.0,7.0,65.0,20.0,131.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,13.0,9.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
48.0,2480.0,339.0,122.0,1251.0,34.0,150.0,3946.0,1510.0,6613.0
5.0,315.0,39.0,6.0,144.0,0.0,15.0,417.0,139.0,865.0
3.0,51.0,7.0,1.0,33.0,0.0,10.0,73.0,71.0,167.0
2.0,244.0,11.0,4.0,89.0,0.0,11.0,237.0,169.0,736.0
9.0,308.0,68.0,10.0,192.0,4.0,17.0,659.0,162.0,864.0
17.0,1055.0,195.0,28.0,385.0,23.0,47.0,1666.0,484.0,3464.0
0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,6.0,30.0
0.0,9.0,0.0,0.0,6.0,0.0,3.0,17.0,75.0,82.0
44.0,1708.0,111.0,54.0,1097.0,13.0,34.0,2347.0,677.0,3097.0
0.0,18.0,6.0,0.0,11.0,1.0,2.0,76.0,119.0,126.0
0.0,8.0,6.0,0.0,2.0,0.0,3.0,11.0,18.0,35.0
0.0,22.0,0.0,0.0,2.0,1.0,2.0,48.0,7.0,140.0
0.0,6.0,0.0,0.0,3.0,2.0,1.0,5.0,14.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0
3.0,1047.0,125.0,25.0,537.0,3.0,47.0,1518.0,596.0,3739.0
0.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,19.0,45.0
0.0,61.0,1.0,0.0,8.0,1.0,4.0,35.0,18.0,201.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
0.0,4.0,6.0,0.0,3.0,0.0,2.0,8.0,10.0,29.0
0.0,20.0,2.0,0.0,4.0,0.0,2.0,41.0,6.0,138.0
0.0,21.0,4.0,0.0,5.0,0.0,6.0,74.0,48.0,140.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,19.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,10.0,10.0,31.0
0.0,1.0,3.0,0.0,1.0,0.0,2.0,8.0,11.0,86.0
1.0,1.0,4.0,0.0,1.0,0.0,2.0,137.0,5.0,13.0
64.0,2829.0,486.0,96.0,1571.0,50.0,195.0,3949.0,1310.0,7261.0
0.0,9.0,2.0,0.0,1.0,0.0,1.0,15.0,7.0,21.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0
7.0,254.0,63.0,14.0,165.0,3.0,19.0,561.0,163.0,813.0
4.0,127.0,13.0,4.0,58.0,2.0,8.0,205.0,69.0,463.0
0.0,10.0,0.0,1.0,3.0,0.0,0.0,78.0,8.0,21.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,19.0
0.0,123.0,40.0,9.0,181.0,3.0,16.0,573.0,171.0,493.0
1.0,7.0,6.0,0.0,5.0,0.0,2.0,13.0,11.0,47.0
0.0,22.0,3.0,0.0,11.0,0.0,1.0,67.0,35.0,91.0
0.0,7.0,3.0,0.0,9.0,0.0,0.0,12.0,11.0,127.0
0.0,62.0,2.0,0.0,8.0,1.0,3.0,34.0,17.0,226.0
1.0,67.0,8.0,3.0,32.0,1.0,9.0,99.0,29.0,222.0
1.0,47.0,41.0,3.0,2308.0,1.0,29.0,124.0,99.0,315.0
0.0,20.0,2.0,0.0,9.0,0.0,2.0,48.0,9.0,140.0
6.0,249.0,50.0,12.0,147.0,4.0,25.0,427.0,128.0,731.0
0.0,7.0,3.0,1.0,8.0,0.0,3.0,46.0,41.0,41.0
0.0,10.0,4.0,0.0,22.0,0.0,2.0,69.0,45.0,107.0
0.0,5.0,4.0,0.0,2.0,0.0,3.0,19.0,10.0,36.0
0.0,72.0,5.0,0.0,43.0,0.0,1.0,110.0,80.0,320.0
1.0,4.0,1.0,0.0,6.0,0.0,3.0,6.0,2.0,40.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,8.0,6.0,0.0,8.0,0.0,3.0,21.0,13.0,108.0
0.0,12.0,5.0,0.0,1.0,0.0,0.0,15.0,9.0,125.0
0.0,2.0,0.0,0.0,29.0,0.0,0.0,7.0,5.0,43.0
0.0,2.0,7.0,0.0,7.0,0.0,3.0,49.0,30.0,370.0
0.0,56.0,11.0,3.0,36.0,0.0,5.0,74.0,33.0,178.0
0.0,101.0,27.0,2.0,46.0,1.0,27.0,524.0,254.0,1927.0
0.0,45.0,8.0,0.0,30.0,1.0,5.0,60.0,27.0,124.0
6.0,109.0,37.0,2.0,60.0,0.0,17.0,450.0,206.0,911.0
0.0,9.0,0.0,0.0,6.0,0.0,3.0,17.0,75.0,82.0
5.0,156.0,33.0,4.0,96.0,2.0,13.0,246.0,102.0,469.0
0.0,11.0,5.0,0.0,8.0,0.0,5.0,35.0,18.0,137.0
1.0,19.0,5.0,1.0,13.0,0.0,2.0,32.0,22.0,68.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
1.0,716.0,63.0,9.0,96.0,4.0,44.0,475.0,277.0,1498.0
0.0,9.0,6.0,0.0,1.0,0.0,2.0,19.0,11.0,39.0
0.0,249.0,2.0,0.0,1.0,0.0,1.0,63.0,32.0,222.0
0.0,4.0,6.0,0.0,4.0,0.0,2.0,10.0,13.0,27.0
0.0,62.0,1.0,0.0,11.0,1.0,3.0,35.0,16.0,232.0
9.0,368.0,48.0,14.0,190.0,5.0,21.0,705.0,233.0,1281.0
0.0,31.0,9.0,0.0,17.0,1.0,32.0,641.0,165.0,800.0
0.0,10.0,4.0,0.0,10.0,0.0,1.0,13.0,10.0,55.0
0.0,7.0,3.0,1.0,5.0,0.0,0.0,22.0,9.0,147.0
0.0,16.0,4.0,0.0,3.0,0.0,4.0,38.0,29.0,191.0
0.0,8.0,1.0,0.0,8.0,0.0,0.0,24.0,15.0,42.0
0.0,5.0,6.0,0.0,3.0,0.0,3.0,14.0,22.0,33.0
3.0,119.0,25.0,8.0,73.0,3.0,13.0,243.0,87.0,330.0
0.0,26.0,3.0,0.0,11.0,0.0,1.0,69.0,35.0,91.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
0.0,0.0,4.0,0.0,28.0,0.0,47.0,1393.0,287.0,1428.0
0.0,16.0,4.0,0.0,3.0,0.0,4.0,38.0,29.0,191.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,31.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
4.0,213.0,38.0,5.0,117.0,3.0,15.0,313.0,159.0,797.0
3.0,110.0,26.0,2.0,78.0,2.0,13.0,253.0,91.0,364.0
0.0,11.0,3.0,0.0,4.0,0.0,0.0,19.0,19.0,93.0
3.0,139.0,22.0,4.0,87.0,2.0,17.0,382.0,290.0,526.0
0.0,4.0,2.0,0.0,3.0,0.0,2.0,16.0,15.0,31.0
3.0,262.0,34.0,14.0,102.0,4.0,15.0,1683.0,277.0,1181.0
0.0,10.0,0.0,0.0,5.0,0.0,2.0,84.0,13.0,60.0
4.0,244.0,28.0,6.0,123.0,5.0,8.0,1024.0,90.0,530.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
0.0,8.0,7.0,1.0,8.0,0.0,2.0,47.0,45.0,145.0
1.0,3.0,4.0,0.0,0.0,0.0,2.0,154.0,12.0,10.0
0.0,71.0,4.0,0.0,12.0,1.0,4.0,49.0,16.0,204.0
0.0,20.0,3.0,0.0,3.0,0.0,3.0,47.0,5.0,138.0
0.0,19.0,0.0,0.0,2.0,0.0,2.0,49.0,7.0,143.0
4.0,129.0,13.0,4.0,57.0,1.0,8.0,209.0,70.0,466.0
5.0,1145.0,131.0,18.0,502.0,7.0,44.0,1490.0,617.0,3849.0
0.0,5.0,1.0,0.0,4.0,0.0,1.0,13.0,4.0,35.0
0.0,4.0,7.0,0.0,2.0,0.0,2.0,8.0,10.0,34.0
3.0,125.0,14.0,4.0,57.0,1.0,8.0,211.0,69.0,466.0
8.0,541.0,95.0,20.0,339.0,12.0,33.0,813.0,355.0,2257.0
0.0,32.0,6.0,0.0,2.0,0.0,2.0,10.0,9.0,36.0
0.0,31.0,27.0,4.0,19.0,0.0,10.0,102.0,95.0,326.0
0.0,7.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,27.0
0.0,12.0,5.0,0.0,8.0,0.0,0.0,18.0,13.0,95.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,7.0,0.0,0.0,5.0,0.0,2.0,3.0,13.0,22.0
6.0,34.0,7.0,1.0,7.0,0.0,3.0,61.0,24.0,441.0
0.0,203.0,23.0,27.0,126.0,1.0,16.0,3121.0,158.0,691.0
1.0,150.0,34.0,3.0,85.0,2.0,14.0,316.0,81.0,455.0
8.0,353.0,50.0,10.0,180.0,3.0,18.0,667.0,204.0,1193.0
0.0,19.0,0.0,0.0,4.0,0.0,3.0,48.0,10.0,146.0
0.0,16.0,6.0,0.0,11.0,0.0,1.0,23.0,20.0,60.0
0.0,4.0,7.0,0.0,2.0,0.0,3.0,27.0,6.0,69.0
0.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,53.0
0.0,4.0,2.0,0.0,11.0,0.0,6.0,25.0,13.0,63.0
2.0,48.0,10.0,1.0,41.0,1.0,28.0,222.0,178.0,921.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,21.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,10.0,16.0,26.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,30.0
4.0,236.0,204.0,10.0,348.0,0.0,110.0,2785.0,746.0,2904.0
0.0,319.0,3.0,0.0,46.0,0.0,3.0,195.0,200.0,616.0
0.0,20.0,9.0,0.0,5.0,0.0,0.0,14.0,20.0,106.0
2.0,257.0,28.0,5.0,101.0,1.0,9.0,423.0,171.0,848.0
0.0,7.0,6.0,0.0,4.0,0.0,2.0,16.0,11.0,30.0
2.0,109.0,19.0,2.0,66.0,1.0,6.0,137.0,48.0,261.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0
0.0,9.0,4.0,0.0,11.0,0.0,0.0,34.0,9.0,141.0
0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,6.0,63.0
0.0,3.0,0.0,1.0,7.0,0.0,1.0,15.0,3.0,13.0
12.0,1335.0,126.0,28.0,445.0,17.0,50.0,1134.0,422.0,2062.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
0.0,65.0,1.0,0.0,11.0,1.0,5.0,35.0,15.0,204.0
2.0,190.0,65.0,4.0,130.0,2.0,66.0,3794.0,1466.0,15327.0
0.0,0.0,4.0,0.0,26.0,0.0,56.0,1354.0,258.0,1474.0
9.0,287.0,59.0,9.0,174.0,3.0,24.0,415.0,153.0,782.0
4.0,239.0,42.0,5.0,151.0,8.0,25.0,545.0,195.0,941.0
0.0,396.0,36.0,0.0,359.0,0.0,18.0,237.0,125.0,1874.0
0.0,20.0,7.0,0.0,2.0,0.0,5.0,15.0,12.0,106.0
0.0,9.0,2.0,0.0,1.0,0.0,1.0,15.0,7.0,21.0
0.0,2.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,23.0
4.0,43.0,58.0,2.0,61.0,18.0,27.0,726.0,383.0,1564.0
0.0,10.0,4.0,0.0,12.0,0.0,1.0,51.0,34.0,148.0
0.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,12.0,228.0
1.0,6.0,6.0,0.0,5.0,0.0,5.0,51.0,47.0,49.0
3.0,126.0,13.0,4.0,59.0,1.0,8.0,204.0,69.0,463.0
0.0,28.0,56.0,2.0,27.0,0.0,7.0,109.0,30.0,183.0
0.0,9.0,6.0,0.0,1.0,0.0,2.0,8.0,10.0,28.0
1.0,55.0,6.0,0.0,18.0,1.0,7.0,58.0,30.0,127.0
22.0,985.0,157.0,48.0,500.0,15.0,56.0,1224.0,504.0,2606.0
0.0,10.0,2.0,1.0,3.0,0.0,3.0,12.0,11.0,90.0
48.0,2282.0,373.0,76.0,1189.0,32.0,141.0,3198.0,1212.0,5759.0
0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,2.0,15.0
7.0,274.0,63.0,7.0,139.0,3.0,23.0,746.0,275.0,1367.0
0.0,61.0,20.0,1.0,23.0,1.0,24.0,457.0,242.0,1820.0
2.0,104.0,15.0,3.0,57.0,1.0,9.0,139.0,67.0,407.0
1.0,78.0,23.0,7.0,52.0,1.0,14.0,130.0,48.0,289.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,8.0,2.0,0.0,8.0,0.0,3.0,37.0,19.0,73.0
0.0,56.0,3.0,2.0,11.0,1.0,5.0,36.0,16.0,194.0
0.0,54.0,3.0,1.0,9.0,1.0,3.0,46.0,16.0,194.0
0.0,22.0,3.0,0.0,11.0,0.0,1.0,67.0,35.0,91.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,4.0,6.0,0.0,2.0,0.0,3.0,9.0,13.0,43.0
7.0,243.0,56.0,6.0,165.0,5.0,16.0,365.0,218.0,1546.0
9.0,25.0,4.0,0.0,22.0,2.0,4.0,109.0,29.0,277.0
0.0,11.0,5.0,0.0,16.0,0.0,3.0,90.0,46.0,98.0
0.0,55.0,3.0,0.0,11.0,0.0,3.0,33.0,13.0,183.0
0.0,9.0,8.0,2.0,8.0,0.0,3.0,166.0,26.0,238.0
0.0,12.0,2.0,0.0,8.0,0.0,1.0,29.0,20.0,118.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,27.0
0.0,41.0,2.0,9.0,3.0,0.0,4.0,130.0,138.0,284.0
0.0,11.0,3.0,0.0,4.0,0.0,0.0,19.0,19.0,93.0
0.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,5.0,63.0
2.0,450.0,15.0,0.0,161.0,1.0,35.0,1326.0,300.0,1587.0
0.0,7.0,3.0,0.0,4.0,0.0,4.0,44.0,34.0,47.0
4.0,107.0,18.0,2.0,62.0,2.0,8.0,313.0,53.0,360.0
0.0,1.0,8.0,0.0,1.0,0.0,8.0,19.0,14.0,106.0
0.0,4.0,1.0,0.0,0.0,0.0,2.0,150.0,9.0,65.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,2.0,15.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
2.0,271.0,49.0,3.0,145.0,4.0,19.0,606.0,196.0,1065.0
0.0,344.0,55.0,0.0,115.0,0.0,40.0,271.0,165.0,285.0
0.0,20.0,3.0,1.0,1.0,2.0,2.0,45.0,10.0,143.0
0.0,7.0,3.0,1.0,2.0,0.0,3.0,4.0,6.0,29.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
1.0,44.0,8.0,1.0,17.0,0.0,5.0,57.0,29.0,121.0
0.0,9.0,2.0,0.0,8.0,0.0,0.0,23.0,11.0,111.0
1.0,78.0,8.0,1.0,39.0,0.0,5.0,97.0,26.0,253.0
2.0,155.0,31.0,8.0,82.0,2.0,18.0,261.0,93.0,877.0
2.0,62.0,8.0,1.0,35.0,1.0,9.0,191.0,79.0,237.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
7.0,224.0,54.0,8.0,152.0,8.0,22.0,405.0,140.0,720.0
4.0,298.0,44.0,12.0,156.0,6.0,23.0,593.0,199.0,961.0
0.0,572.0,37.0,0.0,40.0,0.0,42.0,311.0,239.0,1249.0
4.0,236.0,204.0,10.0,348.0,0.0,110.0,2785.0,746.0,2904.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,4.0,18.0,0.0,17.0,0.0,4.0,182.0,377.0,45.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0
4.0,285.0,43.0,9.0,153.0,4.0,18.0,553.0,193.0,982.0
0.0,10.0,3.0,0.0,1.0,0.0,3.0,6.0,9.0,9.0
0.0,2.0,6.0,0.0,5.0,0.0,3.0,31.0,7.0,23.0
4.0,236.0,204.0,10.0,348.0,0.0,110.0,2785.0,746.0,2904.0
7.0,67.0,58.0,9.0,213.0,18.0,34.0,929.0,422.0,1772.0
0.0,5.0,3.0,0.0,3.0,0.0,3.0,2.0,6.0,12.0
1.0,152.0,21.0,7.0,73.0,2.0,8.0,223.0,90.0,408.0
7.0,313.0,44.0,12.0,404.0,4.0,19.0,926.0,243.0,1654.0
0.0,1.0,2.0,0.0,2.0,0.0,2.0,14.0,13.0,12.0
0.0,11.0,5.0,0.0,16.0,0.0,3.0,90.0,46.0,98.0
0.0,6.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0
0.0,16.0,4.0,0.0,3.0,0.0,4.0,38.0,29.0,191.0
5.0,482.0,44.0,16.0,110.0,4.0,16.0,747.0,327.0,1707.0
0.0,5.0,4.0,0.0,0.0,0.0,6.0,8.0,14.0,99.0
0.0,11.0,3.0,0.0,5.0,0.0,3.0,6.0,6.0,13.0
6.0,109.0,37.0,2.0,60.0,0.0,17.0,450.0,206.0,911.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,20.0,3.0,0.0,3.0,0.0,2.0,43.0,9.0,142.0
0.0,1.0,4.0,0.0,1.0,0.0,3.0,6.0,1.0,9.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,3.0,3.0,0.0,3.0,0.0,3.0,22.0,11.0,44.0
0.0,14.0,6.0,0.0,3.0,0.0,2.0,10.0,13.0,34.0
2.0,100.0,32.0,5.0,50.0,1.0,27.0,524.0,261.0,1923.0
0.0,9.0,0.0,0.0,6.0,0.0,3.0,17.0,75.0,82.0
0.0,1.0,0.0,0.0,4.0,0.0,0.0,39.0,2.0,25.0
0.0,75.0,1.0,0.0,11.0,1.0,3.0,48.0,17.0,201.0
0.0,12.0,5.0,0.0,8.0,0.0,0.0,18.0,13.0,95.0
0.0,5.0,6.0,0.0,6.0,0.0,3.0,26.0,8.0,21.0
0.0,2.0,3.0,0.0,0.0,1.0,4.0,12.0,23.0,10.0
5.0,239.0,34.0,14.0,101.0,4.0,11.0,525.0,196.0,1063.0
1.0,3.0,3.0,0.0,3.0,0.0,3.0,22.0,11.0,44.0
0.0,589.0,41.0,0.0,38.0,0.0,41.0,386.0,224.0,1276.0
1.0,325.0,137.0,5.0,150.0,10.0,11.0,162.0,95.0,1180.0
0.0,21.0,0.0,2.0,6.0,0.0,0.0,62.0,34.0,113.0
2.0,257.0,28.0,5.0,101.0,1.0,9.0,423.0,171.0,848.0
0.0,2.0,1.0,0.0,1.0,0.0,1.0,16.0,9.0,6.0
0.0,0.0,6.0,0.0,1.0,0.0,2.0,4.0,10.0,7.0
0.0,12.0,7.0,0.0,23.0,0.0,9.0,91.0,141.0,44.0
1.0,10.0,8.0,0.0,24.0,0.0,9.0,88.0,141.0,43.0
0.0,3.0,0.0,1.0,7.0,0.0,1.0,15.0,3.0,13.0
0.0,7.0,3.0,0.0,4.0,0.0,4.0,44.0,34.0,47.0
4.0,425.0,44.0,9.0,135.0,4.0,57.0,478.0,316.0,2553.0
19.0,587.0,116.0,25.0,353.0,7.0,36.0,863.0,341.0,1880.0
0.0,4.0,2.0,0.0,3.0,0.0,2.0,16.0,15.0,31.0
2.0,137.0,34.0,9.0,94.0,3.0,28.0,454.0,409.0,713.0
0.0,53.0,2.0,1.0,8.0,1.0,3.0,39.0,15.0,196.0
0.0,9.0,0.0,0.0,5.0,0.0,1.0,14.0,9.0,39.0
0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
3.0,178.0,32.0,7.0,90.0,4.0,14.0,449.0,154.0,819.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,745.0,17.0,0.0,4.0,0.0,77.0,163.0,580.0,4873.0
0.0,3.0,2.0,1.0,1.0,0.0,3.0,18.0,9.0,13.0
6.0,104.0,20.0,3.0,80.0,2.0,13.0,219.0,80.0,364.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,19.0
2.0,281.0,40.0,14.0,149.0,7.0,17.0,578.0,147.0,820.0
0.0,3.0,3.0,0.0,3.0,0.0,1.0,8.0,33.0,8.0
0.0,9.0,2.0,0.0,1.0,0.0,0.0,13.0,11.0,28.0
2.0,15.0,0.0,0.0,4.0,0.0,0.0,7.0,7.0,19.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,17.0
0.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,19.0,45.0
0.0,4.0,3.0,0.0,1.0,0.0,1.0,9.0,8.0,8.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0
0.0,3.0,3.0,0.0,1.0,0.0,0.0,9.0,2.0,14.0
0.0,3.0,3.0,0.0,5.0,0.0,4.0,5.0,1.0,5.0
0.0,11.0,3.0,0.0,4.0,0.0,0.0,19.0,19.0,93.0
0.0,2.0,4.0,0.0,0.0,0.0,3.0,14.0,8.0,28.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
0.0,10.0,0.0,0.0,5.0,0.0,2.0,84.0,13.0,60.0
0.0,8.0,8.0,0.0,23.0,0.0,9.0,90.0,140.0,44.0
0.0,12.0,5.0,0.0,8.0,0.0,0.0,18.0,13.0,95.0
0.0,62.0,3.0,0.0,8.0,1.0,3.0,34.0,19.0,226.0
0.0,2.0,4.0,0.0,1.0,0.0,1.0,10.0,7.0,11.0
0.0,45.0,9.0,0.0,35.0,0.0,9.0,70.0,68.0,152.0
71.0,3161.0,567.0,108.0,1773.0,52.0,225.0,4763.0,1804.0,8595.0
0.0,6.0,3.0,0.0,3.0,0.0,3.0,2.0,8.0,15.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
0.0,5.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,19.0
0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,6.0,63.0
0.0,21.0,3.0,0.0,36.0,0.0,3.0,53.0,25.0,164.0
1.0,1043.0,135.0,16.0,533.0,5.0,51.0,1511.0,597.0,3727.0
1.0,87.0,25.0,10.0,41.0,3.0,8.0,333.0,123.0,318.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,27.0
0.0,34.0,10.0,0.0,18.0,0.0,8.0,56.0,85.0,2057.0
0.0,3.0,4.0,0.0,0.0,0.0,3.0,15.0,15.0,17.0
0.0,63.0,1.0,0.0,8.0,1.0,3.0,31.0,20.0,198.0
0.0,16.0,6.0,1.0,6.0,1.0,1.0,25.0,11.0,49.0
0.0,1.0,4.0,0.0,2.0,0.0,3.0,4.0,1.0,4.0
15.0,956.0,84.0,6.0,613.0,8.0,70.0,1134.0,914.0,3947.0
0.0,3.0,4.0,0.0,1.0,0.0,1.0,8.0,6.0,58.0
6.0,296.0,46.0,10.0,141.0,5.0,7.0,449.0,174.0,926.0
0.0,2.0,1.0,0.0,6.0,0.0,0.0,14.0,8.0,38.0
0.0,4.0,4.0,0.0,0.0,0.0,3.0,5.0,9.0,15.0
0.0,1.0,2.0,1.0,4.0,0.0,3.0,60.0,29.0,38.0
0.0,16.0,6.0,1.0,6.0,1.0,1.0,25.0,11.0,49.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7.0,82.0,58.0,13.0,204.0,18.0,34.0,974.0,440.0,1838.0
0.0,69.0,17.0,0.0,64.0,0.0,15.0,216.0,154.0,947.0
1.0,3.0,7.0,0.0,5.0,0.0,3.0,189.0,24.0,47.0
0.0,9.0,0.0,0.0,5.0,0.0,1.0,14.0,9.0,39.0
2.0,0.0,4.0,0.0,24.0,0.0,43.0,1382.0,236.0,1438.0
